county_id,county_name,confirmed_cases,new_confirmed_cases,deaths,new_deaths,date
75,San Francisco,450,16,7,0,2020-04-02
77,San Joaquin,164,13,10,2,2020-04-02
79,San Luis Obispo,89,6,0,0,2020-04-02
81,San Mateo,453,65,10,0,2020-04-02
83,Santa Barbara,139,28,1,0,2020-04-02
85,Santa Clara,1246,57,41,2,2020-04-02
87,Santa Cruz,57,3,1,0,2020-04-02
89,Shasta,11,4,1,0,2020-04-02
93,Siskiyou,3,0,0,0,2020-04-02
95,Solano,61,7,1,1,2020-04-02
97,Sonoma,95,4,1,0,2020-04-02
99,Stanislaus,51,7,0,0,2020-04-02
101,Sutter,14,0,1,0,2020-04-02
103,Tehama,1,0,0,0,2020-04-02
107,Tulare,74,15,2,0,2020-04-02
109,Tuolumne,1,0,0,0,2020-04-02
111,Ventura,177,17,6,1,2020-04-02
113,Yolo,33,5,1,0,2020-04-02
115,Yuba,8,0,0,0,2020-04-02
1,Alameda,359,46,8,1,2020-04-01
3,Alpine,1,0,0,0,2020-04-01
5,Amador,3,1,0,0,2020-04-01
7,Butte,9,1,0,0,2020-04-01
9,Calaveras,3,0,0,0,2020-04-01
11,Colusa,1,0,0,0,2020-04-01
13,Contra Costa,270,30,3,0,2020-04-01
17,El Dorado,18,0,0,0,2020-04-01
19,Fresno,82,14,0,0,2020-04-01
21,Glenn,2,0,0,0,2020-04-01
23,Humboldt,28,1,0,0,2020-04-01
25,Imperial,43,5,0,0,2020-04-01
27,Inyo,9,1,0,0,2020-04-01
29,Kern,126,28,1,0,2020-04-01
31,Kings,5,1,0,0,2020-04-01
37,Los Angeles,3528,491,66,12,2020-04-01
39,Madera,25,2,1,0,2020-04-01
41,Marin,108,1,6,1,2020-04-01
45,Mendocino,4,0,0,0,2020-04-01
47,Merced,12,2,0,0,2020-04-01
51,Mono,18,5,1,0,2020-04-01
53,Monterey,48,6,2,0,2020-04-01
55,Napa,18,3,1,0,2020-04-01
57,Nevada,26,0,0,0,2020-04-01
59,Orange,594,104,10,3,2020-04-01
61,Placer,78,11,2,0,2020-04-01
63,Plumas,1,0,0,0,2020-04-01
65,Riverside,429,58,13,0,2020-04-01
67,Sacramento,314,90,9,2,2020-04-01
69,San Benito,23,2,1,0,2020-04-01
71,San Bernardino,254,71,6,0,2020-04-01
73,San Diego,849,115,15,6,2020-04-01
75,San Francisco,434,37,7,1,2020-04-01
77,San Joaquin,151,14,8,0,2020-04-01
79,San Luis Obispo,83,3,0,0,2020-04-01
81,San Mateo,388,0,10,0,2020-04-01
83,Santa Barbara,111,12,1,1,2020-04-01
85,Santa Clara,1189,54,39,3,2020-04-01
87,Santa Cruz,54,5,1,0,2020-04-01
89,Shasta,7,0,1,0,2020-04-01
93,Siskiyou,3,0,0,0,2020-04-01
95,Solano,54,5,0,0,2020-04-01
97,Sonoma,91,6,1,0,2020-04-01
99,Stanislaus,44,4,0,0,2020-04-01
101,Sutter,14,4,1,1,2020-04-01
103,Tehama,1,,0,,2020-04-01
107,Tulare,59,14,2,1,2020-04-01
109,Tuolumne,1,0,0,0,2020-04-01
111,Ventura,160,11,5,0,2020-04-01
113,Yolo,28,3,1,0,2020-04-01
115,Yuba,8,1,0,0,2020-04-01
1,Alameda,313,30,7,0,2020-03-31
3,Alpine,1,0,0,0,2020-03-31
5,Amador,2,0,0,0,2020-03-31
7,Butte,8,0,0,0,2020-03-31
9,Calaveras,3,0,0,0,2020-03-31
11,Colusa,1,0,0,0,2020-03-31
13,Contra Costa,240,23,3,0,2020-03-31
17,El Dorado,18,3,0,0,2020-03-31
19,Fresno,68,15,0,0,2020-03-31
21,Glenn,2,0,0,0,2020-03-31
23,Humboldt,27,6,0,0,2020-03-31
25,Imperial,38,5,0,0,2020-03-31
27,Inyo,8,0,0,0,2020-03-31
29,Kern,98,24,1,0,2020-03-31
31,Kings,4,1,0,0,2020-03-31
37,Los Angeles,3037,532,54,10,2020-03-31
39,Madera,23,2,1,0,2020-03-31
41,Marin,107,9,5,1,2020-03-31
45,Mendocino,4,0,0,0,2020-03-31
47,Merced,10,0,0,0,2020-03-31
51,Mono,13,0,1,1,2020-03-31
53,Monterey,42,2,2,1,2020-03-31
55,Napa,15,1,1,1,2020-03-31
57,Nevada,26,5,0,0,2020-03-31
59,Orange,490,38,7,3,2020-03-31
61,Placer,67,10,2,0,2020-03-31
63,Plumas,1,,0,,2020-03-31
65,Riverside,371,80,13,4,2020-03-31
67,Sacramento,224,0,7,0,2020-03-31
69,San Benito,21,4,1,0,2020-03-31
71,San Bernardino,183,72,6,3,2020-03-31
73,San Diego,734,131,9,2,2020-03-31
75,San Francisco,397,23,6,0,2020-03-31
77,San Joaquin,137,14,8,2,2020-03-31
79,San Luis Obispo,80,3,0,0,2020-03-31
81,San Mateo,388,79,10,0,2020-03-31
83,Santa Barbara,99,11,0,0,2020-03-31
85,Santa Clara,1135,56,36,1,2020-03-31
87,Santa Cruz,49,4,1,0,2020-03-31
89,Shasta,7,1,1,0,2020-03-31
93,Siskiyou,3,0,0,0,2020-03-31
95,Solano,49,6,0,0,2020-03-31
97,Sonoma,85,12,1,0,2020-03-31
99,Stanislaus,40,7,0,0,2020-03-31
101,Sutter,10,1,0,0,2020-03-31
107,Tulare,45,2,1,0,2020-03-31
109,Tuolumne,1,0,0,0,2020-03-31
111,Ventura,149,23,5,1,2020-03-31
113,Yolo,25,1,1,0,2020-03-31
115,Yuba,7,1,0,0,2020-03-31
1,Alameda,283,13,7,0,2020-03-30
3,Alpine,1,,0,,2020-03-30
5,Amador,2,0,0,0,2020-03-30
7,Butte,8,3,0,0,2020-03-30
9,Calaveras,3,0,0,0,2020-03-30
11,Colusa,1,0,0,0,2020-03-30
13,Contra Costa,217,20,3,0,2020-03-30
17,El Dorado,15,3,0,0,2020-03-30
19,Fresno,53,10,0,0,2020-03-30
21,Glenn,2,1,0,0,2020-03-30
23,Humboldt,21,3,0,0,2020-03-30
25,Imperial,33,8,0,0,2020-03-30
27,Inyo,8,0,0,0,2020-03-30
29,Kern,74,24,1,0,2020-03-30
31,Kings,3,1,0,0,2020-03-30
37,Los Angeles,2505,358,44,7,2020-03-30
39,Madera,21,3,1,0,2020-03-30
41,Marin,98,5,4,3,2020-03-30
45,Mendocino,4,0,0,0,2020-03-30
47,Merced,10,1,0,0,2020-03-30
51,Mono,13,0,0,0,2020-03-30
53,Monterey,40,4,1,0,2020-03-30
55,Napa,14,0,0,0,2020-03-30
57,Nevada,21,4,0,0,2020-03-30
59,Orange,452,33,4,0,2020-03-30
61,Placer,57,4,2,0,2020-03-30
65,Riverside,291,58,9,1,2020-03-30
67,Sacramento,224,60,7,1,2020-03-30
69,San Benito,17,3,1,0,2020-03-30
71,San Bernardino,111,0,3,0,2020-03-30
73,San Diego,603,84,7,0,2020-03-30
75,San Francisco,374,34,6,1,2020-03-30
77,San Joaquin,123,15,6,1,2020-03-30
79,San Luis Obispo,77,6,0,0,2020-03-30
81,San Mateo,309,32,10,4,2020-03-30
83,Santa Barbara,88,20,0,0,2020-03-30
85,Santa Clara,1079,78,35,2,2020-03-30
87,Santa Cruz,45,1,1,0,2020-03-30
89,Shasta,6,2,1,0,2020-03-30
93,Siskiyou,3,0,0,0,2020-03-30
95,Solano,43,9,0,0,2020-03-30
97,Sonoma,73,15,1,0,2020-03-30
99,Stanislaus,33,2,0,0,2020-03-30
101,Sutter,9,3,0,0,2020-03-30
107,Tulare,43,8,1,0,2020-03-30
109,Tuolumne,1,,0,,2020-03-30
111,Ventura,126,17,4,0,2020-03-30
113,Yolo,24,8,1,0,2020-03-30
115,Yuba,6,2,0,0,2020-03-30
1,Alameda,270,14,7,1,2020-03-29
5,Amador,2,0,0,0,2020-03-29
7,Butte,5,0,0,0,2020-03-29
9,Calaveras,3,0,0,0,2020-03-29
11,Colusa,1,0,0,0,2020-03-29
13,Contra Costa,197,16,3,0,2020-03-29
17,El Dorado,12,0,0,0,2020-03-29
19,Fresno,43,0,0,0,2020-03-29
21,Glenn,1,0,0,0,2020-03-29
23,Humboldt,18,0,0,0,2020-03-29
25,Imperial,25,0,0,0,2020-03-29
27,Inyo,8,3,0,0,2020-03-29
29,Kern,50,4,1,0,2020-03-29
31,Kings,2,0,0,0,2020-03-29
37,Los Angeles,2147,329,37,5,2020-03-29
39,Madera,18,3,1,0,2020-03-29
41,Marin,93,19,1,0,2020-03-29
45,Mendocino,4,1,0,0,2020-03-29
47,Merced,9,1,0,0,2020-03-29
51,Mono,13,2,0,0,2020-03-29
53,Monterey,36,2,1,0,2020-03-29
55,Napa,14,4,0,0,2020-03-29
57,Nevada,17,5,0,0,2020-03-29
59,Orange,419,25,4,0,2020-03-29
61,Placer,53,9,2,1,2020-03-29
65,Riverside,233,38,8,0,2020-03-29
67,Sacramento,164,0,6,0,2020-03-29
69,San Benito,14,0,1,0,2020-03-29
71,San Bernardino,111,35,3,0,2020-03-29
73,San Diego,519,31,7,0,2020-03-29
75,San Francisco,340,32,5,1,2020-03-29
77,San Joaquin,108,13,5,1,2020-03-29
79,San Luis Obispo,71,4,0,0,2020-03-29
81,San Mateo,277,3,6,0,2020-03-29
83,Santa Barbara,68,4,0,0,2020-03-29
85,Santa Clara,1001,23,33,2,2020-03-29
87,Santa Cruz,44,5,1,1,2020-03-29
89,Shasta,4,0,1,0,2020-03-29
93,Siskiyou,3,0,0,0,2020-03-29
95,Solano,34,0,0,0,2020-03-29
97,Sonoma,58,4,1,0,2020-03-29
99,Stanislaus,31,2,0,0,2020-03-29
101,Sutter,6,0,0,0,2020-03-29
107,Tulare,35,6,1,0,2020-03-29
111,Ventura,109,11,4,1,2020-03-29
113,Yolo,16,0,1,0,2020-03-29
115,Yuba,4,1,0,0,2020-03-29
1,Alameda,256,36,6,2,2020-03-28
5,Amador,2,0,0,0,2020-03-28
7,Butte,5,0,0,0,2020-03-28
9,Calaveras,3,0,0,0,2020-03-28
11,Colusa,1,0,0,0,2020-03-28
13,Contra Costa,181,23,3,1,2020-03-28
17,El Dorado,12,0,0,0,2020-03-28
19,Fresno,43,12,0,0,2020-03-28
21,Glenn,1,0,0,0,2020-03-28
23,Humboldt,18,4,0,0,2020-03-28
25,Imperial,25,4,0,0,2020-03-28
27,Inyo,5,0,0,0,2020-03-28
29,Kern,46,6,1,0,2020-03-28
31,Kings,2,1,0,0,2020-03-28
37,Los Angeles,1818,336,32,6,2020-03-28
39,Madera,15,4,1,0,2020-03-28
41,Marin,74,5,1,0,2020-03-28
45,Mendocino,3,1,0,0,2020-03-28
47,Merced,8,1,0,0,2020-03-28
51,Mono,11,3,0,0,2020-03-28
53,Monterey,34,7,1,0,2020-03-28
55,Napa,10,2,0,0,2020-03-28
57,Nevada,12,4,0,0,2020-03-28
59,Orange,394,79,4,1,2020-03-28
61,Placer,44,3,1,0,2020-03-28
65,Riverside,195,10,8,0,2020-03-28
67,Sacramento,164,0,6,0,2020-03-28
69,San Benito,14,0,1,0,2020-03-28
71,San Bernardino,76,12,3,0,2020-03-28
73,San Diego,488,71,7,1,2020-03-28
75,San Francisco,308,29,4,1,2020-03-28
77,San Joaquin,95,9,4,0,2020-03-28
79,San Luis Obispo,67,8,0,0,2020-03-28
81,San Mateo,274,35,6,0,2020-03-28
83,Santa Barbara,64,17,0,0,2020-03-28
85,Santa Clara,978,41,31,2,2020-03-28
87,Santa Cruz,39,5,0,0,2020-03-28
89,Shasta,4,1,1,0,2020-03-28
93,Siskiyou,3,0,0,0,2020-03-28
95,Solano,34,0,0,0,2020-03-28
97,Sonoma,54,0,1,0,2020-03-28
99,Stanislaus,29,6,0,0,2020-03-28
101,Sutter,6,4,0,0,2020-03-28
107,Tulare,29,5,1,1,2020-03-28
111,Ventura,98,15,3,0,2020-03-28
113,Yolo,16,0,1,0,2020-03-28
115,Yuba,3,0,0,0,2020-03-28
1,Alameda,220,42,4,0,2020-03-27
5,Amador,2,0,0,0,2020-03-27
7,Butte,5,0,0,0,2020-03-27
9,Calaveras,3,0,0,0,2020-03-27
11,Colusa,1,,0,,2020-03-27
13,Contra Costa,158,16,2,1,2020-03-27
17,El Dorado,12,3,0,0,2020-03-27
19,Fresno,31,4,0,0,2020-03-27
21,Glenn,1,,0,,2020-03-27
23,Humboldt,14,2,0,0,2020-03-27
25,Imperial,21,4,0,0,2020-03-27
27,Inyo,5,3,0,0,2020-03-27
29,Kern,40,8,1,1,2020-03-27
31,Kings,1,,0,,2020-03-27
37,Los Angeles,1482,252,26,5,2020-03-27
39,Madera,11,1,1,0,2020-03-27
41,Marin,69,4,1,1,2020-03-27
45,Mendocino,2,0,0,0,2020-03-27
47,Merced,7,3,0,0,2020-03-27
51,Mono,8,2,0,0,2020-03-27
53,Monterey,27,0,1,0,2020-03-27
55,Napa,8,1,0,0,2020-03-27
57,Nevada,8,0,0,0,2020-03-27
59,Orange,315,68,3,2,2020-03-27
61,Placer,41,11,1,0,2020-03-27
65,Riverside,185,78,8,0,2020-03-27
67,Sacramento,164,51,6,1,2020-03-27
69,San Benito,14,2,1,0,2020-03-27
71,San Bernardino,64,9,3,0,2020-03-27
73,San Diego,417,76,6,3,2020-03-27
75,San Francisco,279,56,3,1,2020-03-27
77,San Joaquin,86,11,4,1,2020-03-27
79,San Luis Obispo,59,5,0,0,2020-03-27
81,San Mateo,239,44,6,1,2020-03-27
83,Santa Barbara,47,15,0,0,2020-03-27
85,Santa Clara,937,62,29,1,2020-03-27
87,Santa Cruz,34,2,0,0,2020-03-27
89,Shasta,3,0,1,0,2020-03-27
93,Siskiyou,3,0,0,0,2020-03-27
95,Solano,34,0,0,0,2020-03-27
97,Sonoma,54,5,1,0,2020-03-27
99,Stanislaus,23,6,0,0,2020-03-27
101,Sutter,2,0,0,0,2020-03-27
107,Tulare,24,4,0,0,2020-03-27
111,Ventura,83,22,3,2,2020-03-27
113,Yolo,16,5,1,0,2020-03-27
115,Yuba,3,0,0,0,2020-03-27
1,Alameda,178,43,4,2,2020-03-26
5,Amador,2,0,0,0,2020-03-26
7,Butte,5,1,0,0,2020-03-26
9,Calaveras,3,1,0,0,2020-03-26
13,Contra Costa,142,25,1,0,2020-03-26
17,El Dorado,9,6,0,0,2020-03-26
19,Fresno,27,8,0,0,2020-03-26
23,Humboldt,12,2,0,0,2020-03-26
25,Imperial,17,8,0,0,2020-03-26
27,Inyo,2,1,0,0,2020-03-26
29,Kern,32,9,0,0,2020-03-26
37,Los Angeles,1230,416,21,8,2020-03-26
39,Madera,10,3,1,1,2020-03-26
41,Marin,65,5,0,0,2020-03-26
45,Mendocino,2,0,0,0,2020-03-26
47,Merced,4,2,0,0,2020-03-26
51,Mono,6,2,0,0,2020-03-26
53,Monterey,27,3,1,0,2020-03-26
55,Napa,7,1,0,0,2020-03-26
57,Nevada,8,1,0,0,2020-03-26
59,Orange,247,64,1,0,2020-03-26
61,Placer,30,0,1,0,2020-03-26
65,Riverside,107,0,8,0,2020-03-26
67,Sacramento,113,0,5,0,2020-03-26
69,San Benito,12,3,1,0,2020-03-26
71,San Bernardino,55,1,3,1,2020-03-26
73,San Diego,341,58,3,1,2020-03-26
75,San Francisco,223,45,2,1,2020-03-26
77,San Joaquin,75,14,3,0,2020-03-26
79,San Luis Obispo,54,8,0,0,2020-03-26
81,San Mateo,195,30,5,0,2020-03-26
83,Santa Barbara,32,6,0,0,2020-03-26
85,Santa Clara,875,74,28,0,2020-03-26
87,Santa Cruz,32,7,0,0,2020-03-26
89,Shasta,3,0,1,0,2020-03-26
93,Siskiyou,3,0,0,0,2020-03-26
95,Solano,34,3,0,0,2020-03-26
97,Sonoma,49,10,1,0,2020-03-26
99,Stanislaus,17,5,0,0,2020-03-26
101,Sutter,2,0,0,0,2020-03-26
107,Tulare,20,2,0,0,2020-03-26
111,Ventura,61,11,1,0,2020-03-26
113,Yolo,11,0,1,0,2020-03-26
115,Yuba,3,0,0,0,2020-03-26
1,Alameda,135,0,2,0,2020-03-25
5,Amador,2,0,0,0,2020-03-25
7,Butte,4,0,0,0,2020-03-25
9,Calaveras,2,0,0,0,2020-03-25
13,Contra Costa,117,26,1,0,2020-03-25
17,El Dorado,3,0,0,0,2020-03-25
19,Fresno,19,1,0,0,2020-03-25
23,Humboldt,10,5,0,0,2020-03-25
25,Imperial,9,0,0,0,2020-03-25
27,Inyo,1,,0,,2020-03-25
29,Kern,23,9,0,0,2020-03-25
37,Los Angeles,814,144,13,3,2020-03-25
39,Madera,7,1,0,0,2020-03-25
41,Marin,60,7,0,0,2020-03-25
45,Mendocino,2,0,0,0,2020-03-25
47,Merced,2,1,0,0,2020-03-25
51,Mono,4,2,0,0,2020-03-25
53,Monterey,24,0,1,0,2020-03-25
55,Napa,6,3,0,0,2020-03-25
57,Nevada,7,3,0,0,2020-03-25
59,Orange,183,36,1,0,2020-03-25
61,Placer,30,4,1,0,2020-03-25
65,Riverside,107,48,8,2,2020-03-25
67,Sacramento,113,25,5,1,2020-03-25
69,San Benito,9,2,1,0,2020-03-25
71,San Bernardino,54,16,2,1,2020-03-25
73,San Diego,283,51,2,0,2020-03-25
75,San Francisco,178,26,1,0,2020-03-25
77,San Joaquin,61,9,3,1,2020-03-25
79,San Luis Obispo,46,4,0,0,2020-03-25
81,San Mateo,165,4,5,3,2020-03-25
83,Santa Barbara,26,2,0,0,2020-03-25
85,Santa Clara,801,77,28,7,2020-03-25
87,Santa Cruz,25,1,0,0,2020-03-25
89,Shasta,3,0,1,1,2020-03-25
93,Siskiyou,3,0,0,0,2020-03-25
95,Solano,31,7,0,0,2020-03-25
97,Sonoma,39,5,1,0,2020-03-25
99,Stanislaus,12,1,0,0,2020-03-25
101,Sutter,2,,0,,2020-03-25
107,Tulare,18,1,0,0,2020-03-25
111,Ventura,50,11,1,0,2020-03-25
113,Yolo,11,1,1,0,2020-03-25
115,Yuba,3,0,0,0,2020-03-25
1,Alameda,135,13,2,1,2020-03-24
5,Amador,2,0,0,0,2020-03-24
7,Butte,4,1,0,0,2020-03-24
9,Calaveras,2,0,0,0,2020-03-24
13,Contra Costa,91,15,1,0,2020-03-24
17,El Dorado,3,1,0,0,2020-03-24
19,Fresno,18,5,0,0,2020-03-24
23,Humboldt,5,3,0,0,2020-03-24
25,Imperial,9,3,0,0,2020-03-24
29,Kern,14,2,0,0,2020-03-24
37,Los Angeles,670,127,10,2,2020-03-24
39,Madera,6,0,0,0,2020-03-24
41,Marin,53,6,0,0,2020-03-24
45,Mendocino,2,1,0,0,2020-03-24
47,Merced,1,0,0,0,2020-03-24
51,Mono,2,1,0,0,2020-03-24
53,Monterey,24,4,1,0,2020-03-24
55,Napa,3,1,0,0,2020-03-24
57,Nevada,4,1,0,0,2020-03-24
59,Orange,147,25,1,1,2020-03-24
61,Placer,26,6,1,0,2020-03-24
65,Riverside,59,11,6,0,2020-03-24
67,Sacramento,88,0,4,0,2020-03-24
69,San Benito,7,1,1,0,2020-03-24
71,San Bernardino,38,21,1,1,2020-03-24
73,San Diego,232,35,2,1,2020-03-24
75,San Francisco,152,21,1,1,2020-03-24
77,San Joaquin,52,16,2,0,2020-03-24
79,San Luis Obispo,42,9,0,0,2020-03-24
81,San Mateo,161,19,2,1,2020-03-24
83,Santa Barbara,24,6,0,0,2020-03-24
85,Santa Clara,724,69,21,1,2020-03-24
87,Santa Cruz,24,2,0,0,2020-03-24
89,Shasta,3,0,0,0,2020-03-24
93,Siskiyou,3,0,0,0,2020-03-24
95,Solano,24,3,0,0,2020-03-24
97,Sonoma,34,5,1,0,2020-03-24
99,Stanislaus,11,1,0,0,2020-03-24
107,Tulare,17,1,0,0,2020-03-24
111,Ventura,39,4,1,0,2020-03-24
113,Yolo,10,2,1,0,2020-03-24
115,Yuba,3,0,0,0,2020-03-24
1,Alameda,122,17,1,1,2020-03-23
5,Amador,2,0,0,0,2020-03-23
7,Butte,3,1,0,0,2020-03-23
9,Calaveras,2,0,0,0,2020-03-23
13,Contra Costa,76,12,1,0,2020-03-23
17,El Dorado,2,0,0,0,2020-03-23
19,Fresno,13,7,0,0,2020-03-23
23,Humboldt,2,0,0,0,2020-03-23
25,Imperial,6,0,0,0,2020-03-23
29,Kern,12,8,0,0,2020-03-23
37,Los Angeles,543,132,8,3,2020-03-23
39,Madera,6,3,0,0,2020-03-23
41,Marin,47,9,0,0,2020-03-23
45,Mendocino,1,0,0,0,2020-03-23
47,Merced,1,0,0,0,2020-03-23
51,Mono,1,0,0,0,2020-03-23
53,Monterey,20,6,1,0,2020-03-23
55,Napa,2,0,0,0,2020-03-23
57,Nevada,3,2,0,0,2020-03-23
59,Orange,122,28,0,0,2020-03-23
61,Placer,20,8,1,0,2020-03-23
65,Riverside,48,3,6,0,2020-03-23
67,Sacramento,88,35,4,1,2020-03-23
69,San Benito,6,0,1,0,2020-03-23
71,San Bernardino,17,0,0,0,2020-03-23
73,San Diego,197,54,1,0,2020-03-23
75,San Francisco,131,23,0,0,2020-03-23
77,San Joaquin,36,7,2,0,2020-03-23
79,San Luis Obispo,33,6,0,0,2020-03-23
81,San Mateo,142,25,1,0,2020-03-23
83,Santa Barbara,18,0,0,0,2020-03-23
85,Santa Clara,655,74,20,4,2020-03-23
87,Santa Cruz,22,7,0,0,2020-03-23
89,Shasta,3,1,0,0,2020-03-23
93,Siskiyou,3,1,0,0,2020-03-23
95,Solano,21,7,0,0,2020-03-23
97,Sonoma,29,2,1,0,2020-03-23
99,Stanislaus,10,2,0,0,2020-03-23
107,Tulare,16,4,0,0,2020-03-23
111,Ventura,35,5,1,0,2020-03-23
113,Yolo,8,2,1,0,2020-03-23
115,Yuba,3,0,0,0,2020-03-23
1,Alameda,105,34,0,0,2020-03-22
5,Amador,2,0,0,0,2020-03-22
7,Butte,2,1,0,0,2020-03-22
9,Calaveras,2,0,0,0,2020-03-22
13,Contra Costa,64,11,1,0,2020-03-22
17,El Dorado,2,0,0,0,2020-03-22
19,Fresno,6,0,0,0,2020-03-22
23,Humboldt,2,0,0,0,2020-03-22
25,Imperial,6,0,0,0,2020-03-22
29,Kern,4,0,0,0,2020-03-22
37,Los Angeles,411,58,5,1,2020-03-22
39,Madera,3,0,0,0,2020-03-22
41,Marin,38,0,0,0,2020-03-22
45,Mendocino,1,0,0,0,2020-03-22
47,Merced,1,,0,,2020-03-22
51,Mono,1,0,0,0,2020-03-22
53,Monterey,14,3,1,0,2020-03-22
55,Napa,2,,0,,2020-03-22
57,Nevada,1,0,0,0,2020-03-22
59,Orange,94,17,0,0,2020-03-22
61,Placer,12,0,1,0,2020-03-22
65,Riverside,45,15,6,1,2020-03-22
67,Sacramento,53,0,3,0,2020-03-22
69,San Benito,6,1,1,0,2020-03-22
71,San Bernardino,17,7,0,0,2020-03-22
73,San Diego,143,25,1,1,2020-03-22
75,San Francisco,108,24,0,0,2020-03-22
77,San Joaquin,29,5,2,0,2020-03-22
79,San Luis Obispo,27,6,0,0,2020-03-22
81,San Mateo,117,7,1,0,2020-03-22
83,Santa Barbara,18,5,0,0,2020-03-22
85,Santa Clara,581,38,16,2,2020-03-22
87,Santa Cruz,15,0,0,0,2020-03-22
89,Shasta,2,1,0,0,2020-03-22
93,Siskiyou,2,0,0,0,2020-03-22
95,Solano,14,0,0,0,2020-03-22
97,Sonoma,27,3,1,0,2020-03-22
99,Stanislaus,8,3,0,0,2020-03-22
107,Tulare,12,1,0,0,2020-03-22
111,Ventura,30,4,1,1,2020-03-22
113,Yolo,6,0,1,1,2020-03-22
115,Yuba,3,1,0,0,2020-03-22
1,Alameda,71,21,0,0,2020-03-21
5,Amador,2,1,0,0,2020-03-21
7,Butte,1,,0,,2020-03-21
9,Calaveras,2,0,0,0,2020-03-21
13,Contra Costa,53,6,1,0,2020-03-21
17,El Dorado,2,0,0,0,2020-03-21
19,Fresno,6,0,0,0,2020-03-21
23,Humboldt,2,0,0,0,2020-03-21
25,Imperial,6,2,0,0,2020-03-21
29,Kern,4,1,0,0,2020-03-21
37,Los Angeles,353,58,4,2,2020-03-21
39,Madera,3,0,0,0,2020-03-21
41,Marin,38,0,0,0,2020-03-21
45,Mendocino,1,0,0,0,2020-03-21
51,Mono,1,,0,,2020-03-21
53,Monterey,11,6,1,1,2020-03-21
57,Nevada,1,0,0,0,2020-03-21
59,Orange,77,13,0,0,2020-03-21
61,Placer,12,3,1,0,2020-03-21
65,Riverside,30,2,5,1,2020-03-21
67,Sacramento,53,0,3,0,2020-03-21
69,San Benito,5,0,1,0,2020-03-21
71,San Bernardino,10,1,0,0,2020-03-21
73,San Diego,118,18,0,0,2020-03-21
75,San Francisco,84,8,0,0,2020-03-21
77,San Joaquin,24,7,2,0,2020-03-21
79,San Luis Obispo,21,5,0,0,2020-03-21
81,San Mateo,110,10,1,0,2020-03-21
83,Santa Barbara,13,4,0,0,2020-03-21
85,Santa Clara,543,39,14,2,2020-03-21
87,Santa Cruz,15,0,0,0,2020-03-21
89,Shasta,1,0,0,0,2020-03-21
93,Siskiyou,2,,0,,2020-03-21
95,Solano,14,1,0,0,2020-03-21
97,Sonoma,24,2,1,0,2020-03-21
99,Stanislaus,5,0,0,0,2020-03-21
107,Tulare,11,0,0,0,2020-03-21
111,Ventura,26,7,0,0,2020-03-21
113,Yolo,6,0,0,0,2020-03-21
115,Yuba,2,,0,,2020-03-21
1,Alameda,50,12,0,0,2020-03-20
5,Amador,1,0,0,0,2020-03-20
9,Calaveras,2,0,0,0,2020-03-20
13,Contra Costa,47,1,1,1,2020-03-20
17,El Dorado,2,,0,,2020-03-20
19,Fresno,6,3,0,0,2020-03-20
23,Humboldt,2,1,0,0,2020-03-20
25,Imperial,4,0,0,0,2020-03-20
29,Kern,3,0,0,0,2020-03-20
37,Los Angeles,295,64,2,0,2020-03-20
39,Madera,3,1,0,0,2020-03-20
41,Marin,38,13,0,0,2020-03-20
45,Mendocino,1,0,0,0,2020-03-20
53,Monterey,5,3,0,0,2020-03-20
57,Nevada,1,0,0,0,2020-03-20
59,Orange,64,13,0,0,2020-03-20
61,Placer,9,0,1,0,2020-03-20
65,Riverside,28,6,4,1,2020-03-20
67,Sacramento,53,8,3,0,2020-03-20
69,San Benito,5,0,1,0,2020-03-20
71,San Bernardino,9,4,0,0,2020-03-20
73,San Diego,100,30,0,0,2020-03-20
75,San Francisco,76,6,0,0,2020-03-20
77,San Joaquin,17,3,2,0,2020-03-20
79,San Luis Obispo,16,3,0,0,2020-03-20
81,San Mateo,100,11,1,0,2020-03-20
83,Santa Barbara,9,1,0,0,2020-03-20
85,Santa Clara,504,62,12,2,2020-03-20
87,Santa Cruz,15,1,0,0,2020-03-20
89,Shasta,1,0,0,0,2020-03-20
95,Solano,13,3,0,0,2020-03-20
97,Sonoma,22,11,1,1,2020-03-20
99,Stanislaus,5,0,0,0,2020-03-20
107,Tulare,11,4,0,0,2020-03-20
111,Ventura,19,2,0,0,2020-03-20
113,Yolo,6,1,0,0,2020-03-20
1,Alameda,38,4,0,0,2020-03-19
5,Amador,1,0,0,0,2020-03-19
9,Calaveras,2,0,0,0,2020-03-19
13,Contra Costa,46,2,0,0,2020-03-19
19,Fresno,3,0,0,0,2020-03-19
23,Humboldt,1,0,0,0,2020-03-19
25,Imperial,4,2,0,0,2020-03-19
29,Kern,3,2,0,0,2020-03-19
37,Los Angeles,231,39,2,1,2020-03-19
39,Madera,2,1,0,0,2020-03-19
41,Marin,25,10,0,0,2020-03-19
45,Mendocino,1,0,0,0,2020-03-19
53,Monterey,2,0,0,0,2020-03-19
57,Nevada,1,0,0,0,2020-03-19
59,Orange,51,10,0,0,2020-03-19
61,Placer,9,0,1,0,2020-03-19
65,Riverside,22,6,3,0,2020-03-19
67,Sacramento,45,5,3,1,2020-03-19
69,San Benito,5,0,1,0,2020-03-19
71,San Bernardino,5,0,0,0,2020-03-19
73,San Diego,70,11,0,0,2020-03-19
